択,choose,"選択 (せんたく): selection
選択肢 (せんたくし): choices"
沢,swamp,"沢山 (たくさん): a lot
贅沢 (ぜいたく): luxury
沢 (さわ): mountain stream"
但,however,但し (ただし): but
男,male,"男 (おとこ): man
男性 (だんせい): man
男子 (だんし): youth
男の子 (おとこのこ): boy
男女 (だんじょ): men and women"
沖,open sea,"沖縄 (おきなわ): Okinawa (prefecture)
沖 (おき): open sea"
町,town,町 (まち): town
沈,sink,沈黙 (ちんもく): silence
低,low,"低い (ひくい): low (rank, degree, value, content, quality, etc.)
低下 (ていか): fall
最低 (さいてい): least
低音 (ていおん): low tone
最低限 (さいていげん): minimum"
呈,display,
廷,courts,
弟,younger brother,"弟 (おとうと): younger brother
兄弟 (きょうだい): siblings
弟子 (でし): pupil"
努,toil,努力 (どりょく): effort
投,throw,"投稿 (とうこう): contribution (to a newspaper, magazine, etc.)
投資 (とうし): investment
投票 (とうひょう): voting
投入 (とうにゅう): throwing into
投げ (なげ): a throw"
豆,beans,"豆 (まめ): legume (esp. edible legumes or their seeds, such as beans, peas, pulses, etc.)
豆腐 (とうふ): tofu
大豆 (だいず): soya bean (Glycine max)
納豆 (なっとう): natto (fermented soybeans)"
那,what,"旦那 (だんな): master (of a house, shop, etc.)"
尿,urine,尿 (にょう): urine
妊,pregnancy,"妊娠 (にんしん): conception
妊婦 (にんぷ): pregnant woman"
忍,endure,
把,grasp,把握 (はあく): grasp
売,sell,"販売 (はんばい): sales
発売 (はつばい): sale
売り (うり): sale
売る (うる): to sell
商売 (しょうばい): trade"
伯,chief,
麦,wheat,"蕎麦 (そば): buckwheat (Fagopyrum esculentum)
麦 (むぎ): wheat
小麦粉 (こむぎこ): wheat flour"
抜,slip out,"抜き (ぬき): without
抜群 (ばつぐん): outstanding
抜粋 (ばっすい): extract
抜ける (ぬける): to come out
抜く (ぬく): to pull out"
伴,consort,伴う (ともなう): to accompany
判,judge,"判断 (はんだん): judgment
批判 (ひはん): criticism
評判 (ひょうばん): fame
裁判 (さいばん): trial
判明 (はんめい): establishing"
坂,slope,"坂 (さか): slope
坂道 (さかみち): hill road"
阪,heights,"大阪 (おおさか): Osaka (city)
阪神 (はんしん): Osaka-Kobe"
否,negate,"否定 (ひてい): denial
拒否 (きょひ): refusal
否 (ひ): no"
批,criticism,"批判 (ひはん): criticism
批評 (ひひょう): criticism"
尾,tail,"尻尾 (しっぽ): tail (animal)
尾 (お): tail (animal, kite, comet, etc.)"
肘,elbow,
扶,aid,
兵,soldier,"兵器 (へいき): arms
核兵器 (かくへいき): nuclear weapon
兵士 (へいし): soldier
兵 (へい): (common) soldier"
別,separate,"別 (べつ): distinction
特別 (とくべつ): special
別に (べつに): (not) particularly
別れ (わかれ): parting
差別 (さべつ): distinction"
返,return,"繰り返し (くりかえし): repetition
返事 (へんじ): reply
繰り返す (くりかえす): to repeat
返信 (へんしん): reply
返す (かえす): to return (something)"
芳,perfume,
邦,home country,連邦 (れんぽう): commonwealth
坊,boy,
妨,disturb,
忘,forget,"忘れる (わすれる): to forget
忘年会 (ぼうねんかい): year-end party"
防,prevent,"予防 (よぼう): prevention
防止 (ぼうし): prevention
防ぐ (ふせぐ): to defend against
防衛 (ぼうえい): defense
防御 (ぼうぎょ): defense"
没,drown,
妙,exquisite,"微妙 (びみょう): subtle
妙 (みょう): strange
奇妙 (きみょう): strange
絶妙 (ぜつみょう): exquisite"
冶,melting,
役,service,"役 (やく): use
役割 (やくわり): part
主役 (しゅやく): leading part
現役 (げんえき): active duty
役に立つ (やくにたつ): to be helpful"
余,leave over,"余裕 (よゆう): surplus
余計 (よけい): too many
余り (あまり): remainder
余談 (よだん): digression
余震 (よしん): aftershock"
妖,bewitching,
抑,repress,"抑え (おさえ): weight (e.g. paperweight)
抑える (おさえる): to keep within limits (e.g. spending)
抑制 (よくせい): control"
沃,fertility,
来,come,"来 (らい): next (year, etc.)
出来 (しゅったい): occurrence
出来る (できる): to be able (in a position) to do
来る (くる): to come (spatially or temporally)
未来 (みらい): the future (usually distant)"
乱,riot,"混乱 (こんらん): disorder
乱れ (みだれ): disorder"
卵,egg,卵 (たまご): eggs
利,profit,"利用 (りよう): use
便利 (べんり): convenient
利益 (りえき): profit
権利 (けんり): right
勝利 (しょうり): victory"
里,village,里 (り): Japanese league
良,good,"良い (よい): good
良く (よく): nicely
良 (りょう): good
不良 (ふりょう): bad
改良 (かいりょう): improvement"
冷,cool,"冷蔵庫 (れいぞうこ): refrigerator
冷静 (れいせい): calmness
冷たい (つめたい): cold (to the touch)
冷却 (れいきゃく): cooling
冷凍 (れいとう): freezing"
励,encourage,励まし (はげまし): encouragement (as an abstract concept)
戻,re-,"戻る (もどる): to turn back (e.g. half-way)
戻り (もどり): return
戻し (もどし): returning
戻す (もどす): to put back
取り戻す (とりもどす): to take back"
呂,spine,風呂 (ふろ): bath
労,labour,"労働 (ろうどう): manual labor
苦労 (くろう): trouble
疲労 (ひろう): fatigue
労力 (ろうりょく): labour"
弄,tamper,
宛,allocate,
依,reliant,"依頼 (いらい): request
依存 (いぞん): dependence"
委,committee,委員 (いいん): committee member
育,nurture,"教育 (きょういく): education
保育園 (ほいくえん): nursery school
育成 (いくせい): rearing
子育て (こそだて): child rearing
育てる (そだてる): to raise"
雨,rain,"雨 (あめ): rain
梅雨 (つゆ): rainy season (in Japan usu. from early June to mid-July)
大雨 (おおあめ): heavy rain"
泳,swim,
英,england,"英語 (えいご): English (language)
英国 (えいこく): Great Britain
英文 (えいぶん): English writing"
易,easy,"容易 (ようい): easy
易い (やすい): easy
難易 (なんい): difficulty
貿易 (ぼうえき): trade (foreign)
安易 (あんい): easy"
延,prolong,"延長 (えんちょう): extension
延期 (えんき): postponement
遅延 (ちえん): delay"
沿,alongside,"沿い (ぞい): along
沿岸 (えんがん): coast"
炎,inflammation,"炎 (ほのお): flame
炎症 (えんしょう): inflammation"
往,journey,往復 (おうふく): making a round trip
押,push,"押し (おし): push
押す (おす): to push"
旺,flourishing,
欧,europe,"欧米 (おうべい): Europe and America
欧州 (おうしゅう): Europe"
殴,assault,
岡,hill,"福岡 (ふくおか): Fukuoka (city)
静岡 (しずおか): Shizuoka (city)"
佳,excellent,
価,value,"価格 (かかく): price
価値 (かち): value
評価 (ひょうか): valuation
高価 (こうか): highly priced
安価 (あんか): low-priced"
果,fruit,"結果 (けっか): result
効果 (こうか): effect
成果 (せいか): (good) result
果たして (はたして): as was expected
果物 (くだもの): fruit"
河,river,銀河 (ぎんが): Milky Way
苛,torment,
画,tableau,"映画 (えいが): movie
画面 (がめん): screen (of a TV, computer, etc.)
画像 (がぞう): image
動画 (どうが): video
計画 (けいかく): plan"
芽,bud,芽 (め): sprout
怪,suspicious,"怪我 (けが): injury (to animate object)
怪しい (あやしい): suspicious"
拐,kidnap,
劾,censure,
拡,broaden,"拡大 (かくだい): magnification
拡張 (かくちょう): expansion
拡散 (かくさん): scattering"
学,study,"学校 (がっこう): school
大学 (だいがく): university
学生 (がくせい): student (esp. a university student)
学 (がく): learning
科学 (かがく): science"
岳,point,岳 (たけ): peak
官,government official,"官僚 (かんりょう): bureaucrat
長官 (ちょうかん): secretary (government)
警官 (けいかん): police officer
官房 (かんぼう): government secretariat"
岸,beach,"海岸 (かいがん): coast
沿岸 (えんがん): coast"
岩,boulder,岩 (いわ): rock
玩,trifle,
奇,strange,"奇跡 (きせき): miracle
奇妙 (きみょう): strange"
祈,pray,"祈り (いのり): prayer
祈る (いのる): to pray"
季,seasons,"季節 (きせつ): season
季語 (きご): seasonal word (in haiku)
四季 (しき): four seasons
今季 (こんき): this season"
宜,regards,宜しく (よろしく): well
泣,cry,"泣き (なき): weeping
泣く (なく): to cry"
居,reside,"居る (いる): to be (of animate objects)
居住 (きょじゅう): residence
居酒屋 (いざかや): izakaya
居心地 (いごこち): comfort
同居 (どうきょ): coexistence"
拒,repel,拒否 (きょひ): refusal
拠,foothold,"証拠 (しょうこ): evidence
根拠 (こんきょ): basis
拠点 (きょてん): position"
京,capital,"東京 (とうきょう): Tokyo
京都 (きょうと): Kyoto (city)
北京 (ペキン): Beijing (China)
京 (きょう): imperial capital (esp. Kyoto)"
享,receive,享受 (きょうじゅ): reception
供,offer,"子供 (こども): child
提供 (ていきょう): offer
供給 (きょうきゅう): supply"
協,cooperation,"協力 (きょうりょく): cooperation
協会 (きょうかい): association
協議 (きょうぎ): conference
妥協 (だきょう): compromise
協定 (きょうてい): arrangement"
況,condition,"状況 (じょうきょう): state of affairs (around you)
不況 (ふきょう): recession
近況 (きんきょう): recent state
盛況 (せいきょう): success"
金,gold,"金 (かね): money
お金 (おかね): money
料金 (りょうきん): fee
金融 (きんゆう): finance
資金 (しきん): funds"
苦,suffer,"苦手 (にがて): poor (at)
苦労 (くろう): trouble
苦しい (くるしい): painful
苦しみ (くるしみ): pain
苦痛 (くつう): pain"
具,tool,"具体 (ぐたい): concrete
具合 (ぐあい): condition
道具 (どうぐ): tool
家具 (かぐ): furniture
具 (ぐ): tool"
空,sky,"空 (から): emptiness
空気 (くうき): air
空間 (くうかん): space
空港 (くうこう): airport
航空 (こうくう): aviation"
屈,yield,"退屈 (たいくつ): tedium
理屈 (りくつ): theory"
径,diameter,"直径 (ちょっけい): diameter
半径 (はんけい): radius"
茎,stalk,茎 (くき): stalk
券,ticket,"券 (けん): ticket
証券 (しょうけん): bond
馬券 (ばけん): (horse racing) betting ticket"
肩,shoulder,"肩こり (かたこり): stiff neck
肩 (かた): shoulder"
弦,bowstring,弦 (つる): bowstring
呼,call,"呼ぶ (よぶ): to call out (to)
呼吸 (こきゅう): breathing
呼びかけ (よびかけ): call
呼び出し (よびだし): call"
固,hard,"固定 (こてい): fixing (in place)
固め (かため): hardening
固有 (こゆう): characteristic"
股,crotch,
虎,tiger,虎 (とら): tiger (Panthera tigris)
効,effect,"効果 (こうか): effect
有効 (ゆうこう): valid
効率 (こうりつ): efficiency
無効 (むこう): invalid
効く (きく): to be effective"
幸,happiness,"幸せ (しあわせ): happiness
幸い (さいわい): happiness
幸福 (こうふく): happiness
不幸 (ふこう): unhappiness
幸運 (こううん): good luck"
拘,arrest,拘束 (こうそく): restriction
肯,agreement,肯定 (こうてい): affirmation
刻,engrave,"深刻 (しんこく): serious
時刻 (じこく): instant
遅刻 (ちこく): lateness"
国,country,"国 (くに): country
中国 (ちゅうごく): China
米国 (べいこく): America
国民 (こくみん): people (of a country)
外国 (がいこく): foreign country"
昆,descendants,昆布 (こんぶ): kombu (usu. Saccharina japonica)
妻,wife,"妻 (つま): wife
夫妻 (ふさい): husband and wife"
采,form,
刷,printing,印刷 (いんさつ): printing
刹,temple,
参,participate,"参加 (さんか): participation
参考 (さんこう): reference
参照 (さんしょう): reference
持参 (じさん): bringing
参入 (さんにゅう): entering (the marketplace)"
使,use,"使用 (しよう): use
使う (つかう): to use (a thing, method, etc.)
使い (つかい): errand
使い方 (つかいかた): way to use something
天使 (てんし): angel"
刺,thorn,"刺激 (しげき): stimulus
名刺 (めいし): business card
刺身 (さしみ): sashimi (raw sliced fish, shellfish or crustaceans)"
始,begin,"始め (はじめ): beginning
開始 (かいし): start
始める (はじめる): to start
始まり (はじまり): origin
始まる (はじまる): to begin"
姉,older sister,"姉 (あね): older sister
姉さん (ねえさん): elder sister
姉妹 (しまい): sisters"
枝,branch,枝 (えだ): branch
祉,welfare,福祉 (ふくし): welfare
肢,limb,選択肢 (せんたくし): choices
事,abstract thing,"事 (こと): thing
仕事 (しごと): work
記事 (きじ): article
事故 (じこ): accident
大事 (だいじ): important"
侍,waiter,
治,govern,"政治 (せいじ): politics
治療 (ちりょう): medical treatment
明治 (めいじ): Meiji era (1868.9.8-1912.7.30)
自治体 (じちたい): municipality
治安 (ちあん): public order"
実,truth,"実際 (じっさい): practicality
実は (じつは): as a matter of fact
現実 (げんじつ): reality
事実 (じじつ): fact
実行 (じっこう): execution (e.g. of a plan)"
舎,cottage,"田舎 (いなか): hometown
舎 (しゃ): hut"
者,someone,"者 (もの): person
作者 (さくしゃ): author
読者 (どくしゃ): reader
患者 (かんじゃ): patient
筆者 (ひっしゃ): writer"
邪,wicked,"風邪 (かぜ): common cold
邪魔 (じゃま): hindrance"
若,young,"若い (わかい): young
若干 (じゃっかん): some
若者 (わかもの): young man
若手 (わかて): young person
若返り (わかがえり): rejuvenation"
取,take,"取得 (しゅとく): acquisition
取る (とる): to take
取引 (とりひき): transactions
摂取 (せっしゅ): intake (e.g. of salt)
取材 (しゅざい): news coverage"
受,accept,"受け (うけ): popularity
受ける (うける): to receive
受け入れ (うけいれ): receiving
受信 (じゅしん): reception (e.g. radio)
受付 (うけつけ): reception (desk)"
呪,curse,
周,circumference,"周り (まわり): circumference
周辺 (しゅうへん): circumference
周囲 (しゅうい): surroundings
周年 (しゅうねん): whole year
周波数 (しゅうはすう): frequency (esp. of waveforms)"
宗,religion,"宗教 (しゅうきょう): religion
宗 (しゅう): sect"
叔,uncle,
述,mention,"記述 (きじゅつ): description
述べる (のべる): to state"
所,place,"場所 (ばしょ): place
所 (ところ): place
近所 (きんじょ): neighbourhood
事務所 (じむしょ): office
所有 (しょゆう): one's possessions"
尚,esteem,尚 (なお): furthermore
招,beckon,"招待 (しょうたい): invitation
招き (まねき): invitation"
承,acquiesce,"了承 (りょうしょう): acknowledgement
承知 (しょうち): knowledge
継承 (けいしょう): inheritance
承認 (しょうにん): recognition"
昇,rise up,上昇 (じょうしょう): rising
松,pine,松 (まつ): pine tree (Pinus spp.)
沼,marsh,
垂,droop,垂直 (すいちょく): vertical
炊,cook,
枢,hinge,
制,control,"制作 (せいさく): work (film, book)
制限 (せいげん): restriction
制度 (せいど): system
規制 (きせい): regulation
体制 (たいせい): order"
姓,surname,
征,subjugate,遠征 (えんせい): expedition
性,gender,"性 (せい): nature (of a person)
女性 (じょせい): woman
男性 (だんせい): man
性能 (せいのう): ability
性格 (せいかく): character (of a person)"
青,blue,"青 (あお): blue
青年 (せいねん): youth
青い (あおい): blue
青春 (せいしゅん): youth
青少年 (せいしょうねん): youth"
斉,adjusted,一斉 (いっせい): simultaneous
昔,long ago,昔 (むかし): olden days
析,chop,"分析 (ぶんせき): analysis
解析 (かいせき): analysis"
拙,bungling,
狙,aim at,"狙い (ねらい): aim
狙う (ねらう): to aim at"
阻,thwart,阻止 (そし): obstruction
卒,graduate,"卒業 (そつぎょう): graduation
卒業生 (そつぎょうせい): graduate
新卒 (しんそつ): new graduate"
卓,eminent,食卓 (しょくたく): dining table
拓,clear,開拓 (かいたく): reclamation (e.g. wasteland)
担,shouldering,"担当 (たんとう): being in charge (of an area of responsibility)
負担 (ふたん): burden
担保 (たんぽ): security"
知,know,"知識 (ちしき): knowledge
知る (しる): to be aware of
知り合い (しりあい): acquaintance
通知 (つうち): notice
知人 (ちじん): friend"
宙,mid-air,宇宙 (うちゅう): universe
忠,loyalty,忠実 (ちゅうじつ): faithful
抽,pluck,"抽象 (ちゅうしょう): abstraction
抽選 (ちゅうせん): lottery
抽出 (ちゅうしゅつ): extraction"
注,pour,"注意 (ちゅうい): caution
注目 (ちゅうもく): notice
注文 (ちゅうもん): order
注 (ちゅう): annotation
注射 (ちゅうしゃ): injection"
長,long,"長い (ながい): long (distance)
長 (ちょう): head
成長 (せいちょう): growth
社長 (しゃちょう): company president
長期 (ちょうき): long-term"
直,straight,"正直 (しょうじき): honest
直接 (ちょくせつ): direct
直後 (ちょくご): immediately following
直し (なおし): correction
直前 (ちょくぜん): just before"
坪,tsubo,
定,decide,"設定 (せってい): establishment
予定 (よてい): plans
決定 (けってい): decision
指定 (してい): designation
安定 (あんてい): stability"
底,bottom,"底 (そこ): bottom
徹底的 (てっていてき): thorough
徹底 (てってい): thoroughness
到底 (とうてい): by no means
根底 (こんてい): root"
抵,resist,"抵抗 (ていこう): resistance
大抵 (たいてい): mostly"
邸,residence,
泥,mud,泥 (どろ): mud
的,target,"的 (てき): -like
目的 (もくてき): purpose
比較的 (ひかくてき): comparatively
自動的 (じどうてき): automatic
圧倒的 (あっとうてき): overwhelming"
迭,transfer,
典,code,"特典 (とくてん): privilege
典型 (てんけい): type
古典 (こてん): classic (work, esp. book)
辞典 (じてん): dictionary"
店,shop,"店 (みせ): store
店舗 (てんぽ): shop
店員 (てんいん): employee (of a store)
店内 (てんない): store interior
本店 (ほんてん): head office"
妬,jealousy,
東,east,"東京 (とうきょう): Tokyo
東 (ひがし): east
東北 (とうほく): north-east
東海 (とうかい): region south of Tokyo on Pacific Ocean side of Japan
中東 (ちゅうとう): Middle East"
到,arrival,"到着 (とうちゃく): arrival
到達 (とうたつ): reaching
到底 (とうてい): by no means
到来 (とうらい): arrival"
毒,poison,"毒 (どく): poison
中毒 (ちゅうどく): poisoning"
突,stab,"突然 (とつぜん): abrupt
突入 (とつにゅう): rushing into
衝突 (しょうとつ): collision
突破 (とっぱ): breaking through
唐突 (とうとつ): abrupt"
届,deliver,届く (とどく): to reach
奈,what,奈良 (なら): Nara (city)
乳,milk,"牛乳 (ぎゅうにゅう): (cow's) milk
乳 (ちち): milk"
念,thought,"残念 (ざんねん): deplorable
記念 (きねん): commemoration
概念 (がいねん): general idea
念 (ねん): sense
懸念 (けねん): worry"
波,wave,"波 (なみ): wave
津波 (つなみ): tsunami
電波 (でんぱ): radio wave
周波数 (しゅうはすう): frequency (esp. of waveforms)"
拝,worship,"拝見 (はいけん): seeing
参拝 (さんぱい): visit to a shrine or temple"
杯,counter for cupfuls,"杯 (さかずき): sake cup
精一杯 (せいいっぱい): the best one can do
乾杯 (かんぱい): cheers"
拍,clap,拍手 (はくしゅ): clapping hands
泊,overnight,"宿泊 (しゅくはく): accommodation
泊まり (とまり): overnight stay"
迫,urge,"迫力 (はくりょく): impressiveness
圧迫 (あっぱく): pressure
迫る (せまる): to approach"
板,board,"板 (いた): board
看板 (かんばん): signboard
掲示板 (けいじばん): bulletin board"
版,printing block,"版 (はん): edition
出版 (しゅっぱん): publication"
彼,he,"彼 (あれ): that (indicating something distant from both speaker and listener (in space, time or psychologically), or something understood without naming it directly)
彼女 (かのじょ): she
彼ら (かれら): they"
披,expose,披露 (ひろう): announcement
肥,fertilizer,肥満 (ひまん): corpulence
非,negative,"非常 (ひじょう): emergency
是非 (ぜひ): certainly
非 (ひ): fault
非難 (ひなん): criticism"
泌,ooze,分泌 (ぶんぴつ): secretion
表,express,"表示 (ひょうじ): indication
表現 (ひょうげん): expression
発表 (はっぴょう): announcement
代表 (だいひょう): representative
表 (おもて): surface"
苗,seedling,
府,urban prefecture,政府 (せいふ): government
怖,dreadful,"怖い (こわい): scary
恐怖 (きょうふ): fear"
阜,mound,岐阜 (ぎふ): Gifu (city)
附,affixed,
侮,scorn,
武,military,"武器 (ぶき): weapon
武装 (ぶそう): arms
武将 (ぶしょう): military commander"
服,clothes,"服 (ふく): clothes (esp. Western clothes)
洋服 (ようふく): Western-style clothes (cf. traditional Japanese clothes)
服装 (ふくそう): garments
克服 (こくふく): conquest (of a difficulty, illness, handicap, etc.)
制服 (せいふく): uniform"
沸,seethe,
物,thing,"物 (もの): thing
物語 (ものがたり): tale
物質 (ぶっしつ): material
建物 (たてもの): building
買い物 (かいもの): shopping"
併,join,"合併 (がっぺい): merger (of companies, towns, etc.)
併用 (へいよう): using together (jointly)"
並,line-up,"並ぶ (ならぶ): to line up
並び (ならび): line
並 (なみ): average
並行 (へいこう): going side-by-side
並べる (ならべる): to line up"
歩,walk,"歩 (ほ): step
散歩 (さんぽ): walk
歩く (あるく): to walk
徒歩 (とほ): walking
進歩 (しんぽ): progress"
奉,observance,
宝,treasure,"宝 (たから): treasure
重宝 (ちょうほう): convenient
宝石 (ほうせき): gem"
抱,embrace,"抱え (かかえ): armful
抱っこ (だっこ): hug
抱える (かかえる): to hold or carry under or in the arms
抱く (いだく): to embrace"
放,release,"放送 (ほうそう): broadcast
放射線 (ほうしゃせん): radiation
放射能 (ほうしゃのう): radioactivity
放射 (ほうしゃ): radiation
放置 (ほうち): leaving as is"
法,method,"方法 (ほうほう): method
法 (ほう): law
法人 (ほうじん): corporate body
手法 (しゅほう): technique
憲法 (けんぽう): constitution"
泡,bubbles,泡 (あわ): bubble
房,tassel,"暖房 (だんぼう): (indoor) heating
工房 (こうぼう): workshop
官房 (かんぼう): government secretariat"
肪,obese,脂肪 (しぼう): fat
牧,breed,
奔,bustle,
妹,younger sister,"妹 (いもうと): younger sister
姉妹 (しまい): sisters"
枚,sheet of,"枚 (まい): counter for flat objects (e.g. sheets of paper)
枚数 (まいすう): the number of flat things"
枕,pillow,枕 (まくら): pillow
抹,rub,
味,flavor,"意味 (いみ): meaning
味 (あじ): flavor
興味 (きょうみ): interest (in something)
美味しい (おいしい): delicious
趣味 (しゅみ): hobby"
岬,headland,
命,fate,"命 (いのち): life
生命 (せいめい): life
一生懸命 (いっしょうけんめい): very hard
革命 (かくめい): revolution
運命 (うんめい): fate"
明,bright,"説明 (せつめい): explanation
明日 (あした): tomorrow
明らか (あきらか): obvious
不明 (ふめい): unclear
証明 (しょうめい): proof"
免,excuse,"免許 (めんきょ): license
免疫 (めんえき): immunity"
茂,overgrown,
盲,blind,
門,gates,"専門 (せんもん): speciality
部門 (ぶもん): division (of a larger group)
門 (もん): gate
入門 (にゅうもん): entering an institution"
夜,night,"夜 (よる): evening
深夜 (しんや): late at night
今夜 (こんや): this evening
夜中 (よなか): middle of the night
夜間 (やかん): night"
弥,increasingly,
油,oil,"油 (あぶら): oil
醤油 (しょうゆ): soy sauce
石油 (せきゆ): oil
油断 (ゆだん): negligence"
拉,crush,
林,woods,林 (はやし): woods
例,example,"例えば (たとえば): for example
例 (れい): custom
事例 (じれい): example
例外 (れいがい): exception
例え (たとえ): example"
炉,hearth,炉心 (ろしん): nuclear reactor core
和,peace,"昭和 (しょうわ): Shōwa era (December 25, 1926-January 7, 1989)
平和 (へいわ): peace
違和感 (いわかん): uncomfortable feeling
和 (わ): sum
共和 (きょうわ): republican"
枠,frame,"枠 (わく): frame
枠組み (わくぐみ): frame"
哀,pathetic,
威,intimidate,"脅威 (きょうい): threat
権威 (けんい): authority
威力 (いりょく): power"
為,do,"為 (ため): good
行為 (こうい): act
為替 (かわせ): money order"
畏,fear,
胃,stomach,胃 (い): stomach
茨,thorn,
咽,throat,
姻,matrimony,
映,reflect,"映画 (えいが): movie
映像 (えいぞう): image (on a screen)
反映 (はんえい): reflection (light, image, situation, attitude, etc.)
上映 (じょうえい): screening (a movie)
放映 (ほうえい): televising"
栄,prosperity,栄養 (えいよう): nutrition
疫,epidemic,免疫 (めんえき): immunity
怨,grudge,
屋,roof,"部屋 (へや): room
名古屋 (なごや): Nagoya (city)
屋根 (やね): roof
本屋 (ほんや): bookstore
居酒屋 (いざかや): izakaya"
卸,wholesale,
音,sound,"音 (おと): sound
音楽 (おんがく): music
音声 (おんせい): voice
録音 (ろくおん): (audio) recording
音質 (おんしつ): tone quality"
科,section,"科学 (かがく): science
科 (か): department
教科書 (きょうかしょ): textbook
学科 (がっか): study subject
科目 (かもく): (school) subject"
架,rack,
悔,repent,"後悔 (こうかい): regret
悔しい (くやしい): vexing"
海,sea,"海外 (かいがい): foreign
海 (うみ): sea
北海道 (ほっかいどう): Hokkaido (island, prefectural-level administrative unit)
海岸 (かいがん): coast
上海 (シャンハイ): Shanghai (China)"
界,world,"世界 (せかい): the world
業界 (ぎょうかい): business world
世界中 (せかいじゅう): around the world
限界 (げんかい): limit
視界 (しかい): field of vision"
皆,all,"皆さん (みなさん): all
皆 (みんな): all
皆様 (みなさま): everyone
皆無 (かいむ): nonexistent"
垣,hedge,
柿,persimmon,柿 (かき): kaki
革,leather,"革命 (かくめい): revolution
改革 (かいかく): reform
革新 (かくしん): reform
革 (かわ): leather
変革 (へんかく): change"
括,fasten,一括 (いっかつ): lumping together
活,active,"生活 (せいかつ): living
活動 (かつどう): activity (of a person, organization, animal, volcano, etc.)
活用 (かつよう): practical use
活躍 (かつやく): activity (esp. energetic)
復活 (ふっかつ): revival (e.g. musical)"
冠,crown,冠 (かんむり): traditional cap worn by Shinto clergy and courtiers
巻,scroll,巻 (まき): roll (e.g. of cloth)
看,watch over,"看板 (かんばん): signboard
看護 (かんご): nursing"
紀,chronicle,世紀 (せいき): century
軌,rut,軌道 (きどう): orbit
客,guest,"お客様 (おきゃくさま): guest
客 (きゃく): guest
顧客 (こきゃく): customer
観客 (かんきゃく): audience
客観 (きゃっかん): objectivity"
逆,inverted,"逆 (ぎゃく): reverse
逆転 (ぎゃくてん): (sudden) change"
虐,tyrannize,"虐待 (ぎゃくたい): abuse
虐殺 (ぎゃくさつ): atrocity"
急,hurry,"急 (きゅう): sudden
緊急 (きんきゅう): urgency
急遽 (きゅうきょ): hurriedly
急速 (きゅうそく): rapid (e.g. progress)
急激 (きゅうげき): sudden"
級,rank,"級 (きゅう): class (e.g. school)
高級 (こうきゅう): high class
同級生 (どうきゅうせい): classmate
階級 (かいきゅう): (social) class
上級 (じょうきゅう): advanced level"
糾,twist,
峡,gorge,
挟,pinch,
狭,cramped,狭い (せまい): narrow
軍,army,"軍 (ぐん): army
軍事 (ぐんじ): military affairs
軍隊 (ぐんたい): armed forces
海軍 (かいぐん): navy
軍団 (ぐんだん): army corps"
係,person in charge,"関係 (かんけい): relation
係 (かかり): charge
無関係 (むかんけい): unrelated"
型,model,"型 (かた): model
大型 (おおがた): large
小型 (こがた): small
典型 (てんけい): type
新型 (しんがた): new type"
契,pledge,契約 (けいやく): contract
計,measure,"計画 (けいかく): plan
計算 (けいさん): calculation
設計 (せっけい): plan
計 (けい): plan
時計 (とけい): watch"
建,build,"建物 (たてもの): building
建築 (けんちく): construction
建設 (けんせつ): construction
建造 (けんぞう): building
再建 (さいけん): rebuilding"
研,sharpen,"研究 (けんきゅう): study
研修 (けんしゅう): training (esp. in-service)
研究所 (けんきゅうしょ): research establishment"
県,prefecture,"県 (けん): prefecture (Japan)
県内 (けんない): within the prefecture
県民 (けんみん): citizen of a prefecture"
限,limit,"限り (かぎり): limit
限定 (げんてい): limit
制限 (せいげん): restriction
限界 (げんかい): limit
期限 (きげん): term"
孤,orphan,孤独 (こどく): solitude
弧,arc,
故,circumstances,"事故 (じこ): accident
何故 (なぜ): why
何故か (なぜか): somehow
故郷 (ふるさと): home town
故障 (こしょう): breakdown"
枯,wither,
後,behind,"後 (あと): behind
最後 (さいご): end
今後 (こんご): from now on
午後 (ごご): afternoon
後半 (こうはん): second half"
侯,marquis,
厚,thick,"濃厚 (のうこう): rich (in flavor, color, smell, etc.)
厚み (あつみ): thickness
厚生 (こうせい): welfare"
恒,constancy,恒例 (こうれい): established practice
洪,deluge,洪水 (こうずい): flood
皇,emperor,天皇 (てんのう): Emperor of Japan
紅,deep red,"紅茶 (こうちゃ): black tea
紅葉 (こうよう): autumn colours
紅 (くれない): deep red"
荒,laid waste,荒れ (あれ): stormy weather
郊,outskirts,郊外 (こうがい): suburb
香,incense,"香り (かおり): aroma
香港 (ほんこん): Hong Kong
香水 (こうすい): perfume"
拷,torture,
恨,rancor,
査,investigate,"調査 (ちょうさ): investigation
検査 (けんさ): inspection (e.g. customs, factory)
審査 (しんさ): judging
捜査 (そうさ): search (esp. in criminal investigations)
監査 (かんさ): inspection"
砂,sand,"砂糖 (さとう): sugar
砂 (すな): sand
砂漠 (さばく): desert"
砕,smash,
削,plane,"削除 (さくじょ): deletion
削減 (さくげん): cut"
昨,previous,"昨日 (きのう): yesterday
昨年 (さくねん): last year
一昨日 (おととい): day before yesterday
昨今 (さっこん): nowadays
昨晩 (さくばん): last night"
柵,fence,
咲,blossom,咲く (さく): to bloom
拶,imminent,挨拶 (あいさつ): greeting
姿,figure,"姿 (すがた): figure
姿勢 (しせい): posture"
